Lyft Distance,cab_type,time_stamp,destination,source,Lyft Price,Lyft Surge Multiplier,id,product_id,name
1.06,Lyft,1.54E+12,North End,North Station,26,1,5af9d5cd-04de-4f19-b6f1-49b9d2acc8df,lyft_luxsuv,Lux Black XL
4.35,Lyft,1.54E+12,Northeastern University,Financial District,42.5,1,98f676df-ede6-4401-89b3-d005347098d5,lyft_luxsuv,Lux Black XL
4.35,Lyft,1.54E+12,Northeastern University,Financial District,13.5,1,9cfbdb9d-48df-4832-82b6-98ea8a528500,lyft,Lyft
1.06,Lyft,1.55E+12,North End,North Station,13.5,1,a26a61a7-3c58-4158-b8d8-e32b3affe280,lyft_premier,Lux
4.35,Lyft,1.54E+12,Northeastern University,Financial District,26,1,a84bf3a0-17a6-4e0f-b963-b723c9750d4c,lyft_premier,Lux
1.06,Lyft,1.54E+12,North End,North Station,16.5,1,a9b7edd1-0b0a-4fd0-bf0e-1cce83aa895d,lyft_lux,Lux Black
1.06,Lyft,1.54E+12,North End,North Station,7,1,bab7f162-a83c-4851-88ee-b13ef1aec41a,lyft,Lyft
1.06,Lyft,1.55E+12,North End,North Station,11,1,df96aea4-6586-4dd6-afad-7aaa6d846cb7,lyft_plus,Lyft XL
2.87,Lyft,1.54E+12,Boston University,West End,10.5,1,2bb4607b-0a6d-4a48-a8c4-eb3288baf25b,lyft,Lyft
2.87,Lyft,1.54E+12,Boston University,West End,27.5,1,43e57fe7-8cd2-4ab1-97e8-a9d2bb61466e,lyft_lux,Lux Black
2.87,Lyft,1.54E+12,Boston University,West End,19.5,1,4a1c67d5-dbfe-4890-9dc0-d985243d5e70,lyft_premier,Lux
2.87,Lyft,1.54E+12,Boston University,West End,16.5,1,7f4e0ec8-004e-4918-b4bb-d34ad0f1b11b,lyft_plus,Lyft XL
2.87,Lyft,1.54E+12,Boston University,West End,32.5,1,c596395b-cc60-4fc7-b644-3435883a09f6,lyft_luxsuv,Lux Black XL
2.87,Lyft,1.54E+12,Boston University,West End,7,1,d071bb3c-9f09-487c-a6f2-717f34069429,lyft_line,Shared
4.94,Lyft,1.54E+12,Boston University,Theatre District,13.5,1,415f9b4a-a234-4dc9-a3f9-d0f51f210358,lyft,Lyft
4.94,Lyft,1.54E+12,Boston University,Theatre District,42.5,1,476e3d62-371e-46a4-a833-6ff859bfec3f,lyft_luxsuv,Lux Black XL
4.94,Lyft,1.54E+12,Boston University,Theatre District,34,1,6c38bb6d-76fc-43b1-8a09-bea3de07cbf6,lyft_lux,Lux Black
4.94,Lyft,1.54E+12,Boston University,Theatre District,22.5,1,7b768255-426f-41ff-beee-5f3cc4ebed73,lyft_plus,Lyft XL
4.94,Lyft,1.54E+12,Boston University,Theatre District,26,1,dfd18a99-8ed3-4a85-a442-d3d388626c78,lyft_premier,Lux
4.94,Lyft,1.54E+12,Boston University,Theatre District,9,1,e91f4416-c395-4240-83f5-5b9646754098,lyft_line,Shared
2.32,Lyft,1.54E+12,Fenway,Beacon Hill,13.5,1,075f1e57-f0eb-455c-ac27-4ad1729f207d,lyft_plus,Lyft XL
2.32,Lyft,1.54E+12,Fenway,Beacon Hill,30,1,2dfe9282-ae8d-4c87-a1d9-0dfc701ab7ec,lyft_luxsuv,Lux Black XL
2.32,Lyft,1.54E+12,Fenway,Beacon Hill,9,1,8fe14807-8c81-4ff3-bf14-c419bd7bf5d9,lyft,Lyft
2.32,Lyft,1.54E+12,Fenway,Beacon Hill,16.5,1,cbe49a45-c174-4743-8e6b-1962c5214fc4,lyft_premier,Lux
2.32,Lyft,1.54E+12,Fenway,Beacon Hill,7,1,cd2b66ba-7990-4ded-8bf5-e661db7279f1,lyft_line,Shared
2.32,Lyft,1.55E+12,Fenway,Beacon Hill,22.5,1,fbd02360-0e90-45d5-8358-82ed70153165,lyft_lux,Lux Black
2.97,Lyft,1.54E+12,Theatre District,Boston University,10.5,1,3a871a01-6e39-45ae-882f-84e13b10c854,lyft,Lyft
2.97,Lyft,1.54E+12,Theatre District,Boston University,16.5,1,4efd212a-11da-4820-82d2-996fb12f93bd,lyft_plus,Lyft XL
2.97,Lyft,1.54E+12,Theatre District,Boston University,7,1,69406762-a313-401d-86b0-72d5732e2448,lyft_line,Shared
2.97,Lyft,1.54E+12,Theatre District,Boston University,27.5,1,70cddfe7-3f13-44e2-bb1f-45d6b8510c3a,lyft_lux,Lux Black
2.97,Lyft,1.54E+12,Theatre District,Boston University,19.5,1,c6f05815-dcaa-4842-94f7-fae71fccc44e,lyft_premier,Lux
2.97,Lyft,1.55E+12,Theatre District,Boston University,32.5,1,eb6ed978-f1bd-42f9-8b47-559122320a05,lyft_luxsuv,Lux Black XL
2.14,Lyft,1.54E+12,Northeastern University,Theatre District,10.5,1,457395b0-1658-4da0-b025-e7e3ca8e6faa,lyft,Lyft
2.14,Lyft,1.54E+12,Northeastern University,Theatre District,22.5,1,a2f6fb7b-da07-451b-beef-43db0e43246a,lyft_lux,Lux Black
2.14,Lyft,1.55E+12,Northeastern University,Theatre District,16.5,1,a76e6bf4-d86b-4827-9b39-5ad20c5c9aad,lyft_premier,Lux
2.14,Lyft,1.54E+12,Northeastern University,Theatre District,32.5,1,b36ab5d8-20aa-40c1-9ac2-b8c3829544c8,lyft_luxsuv,Lux Black XL
2.14,Lyft,1.54E+12,Northeastern University,Theatre District,16.5,1,b5be34da-2789-4b22-b10e-1916238d06fb,lyft_plus,Lyft XL
2.14,Lyft,1.54E+12,Northeastern University,Theatre District,7,1,b7f8592a-0bdf-465d-bfe1-b2e34a13c9ec,lyft_line,Shared
0.55,Lyft,1.54E+12,North Station,Haymarket Square,10.5,1,36b27eac-0ece-4f87-bc41-2d1926cd42e4,lyft_plus,Lyft XL
0.55,Lyft,1.54E+12,North Station,Haymarket Square,16.5,1,5aca493a-c020-4bb6-a3d7-635ce7b4dd96,lyft_lux,Lux Black
0.55,Lyft,1.54E+12,North Station,Haymarket Square,10.5,1,6e9e4b8e-6497-4a50-b34d-2724d7f08043,lyft_premier,Lux
0.55,Lyft,1.54E+12,North Station,Haymarket Square,7,1,8c817045-9da5-4b52-881d-7c8478295836,lyft,Lyft
0.55,Lyft,1.54E+12,North Station,Haymarket Square,5,1,f5b56518-a4e4-4805-aded-56996d9e66b3,lyft_line,Shared
0.55,Lyft,1.54E+12,North Station,Haymarket Square,27.5,1,fe3895d2-b0e3-47f0-a395-a516551ef0c4,lyft_luxsuv,Lux Black XL
1.34,Lyft,1.54E+12,Beacon Hill,Haymarket Square,13.5,1,1c7d5e88-55f7-4cdf-8fa9-0f2fb0de54e7,lyft_premier,Lux
1.34,Lyft,1.54E+12,Beacon Hill,Haymarket Square,16.5,1,649b05ed-8315-460f-88ef-4bee7daf4976,lyft_lux,Lux Black
1.34,Lyft,1.55E+12,Beacon Hill,Haymarket Square,5,1,aca8699a-421f-4228-b7e7-e92235174312,lyft_line,Shared
1.34,Lyft,1.54E+12,Beacon Hill,Haymarket Square,11,1,b6a17a96-2513-4abd-9c81-9f8b5e028fb2,lyft_plus,Lyft XL
1.34,Lyft,1.55E+12,Beacon Hill,Haymarket Square,7,1,bcc9998a-9142-4824-b201-308f403547c8,lyft,Lyft
1.34,Lyft,1.54E+12,Beacon Hill,Haymarket Square,26,1,c880983a-b8f6-4ccc-b03d-ca37ec9a1d4c,lyft_luxsuv,Lux Black XL
1.5,Lyft,1.54E+12,Theatre District,North End,16.5,1,97cb1ab9-5b8d-4d4c-99ca-90f3aa08238c,lyft_premier,Lux
1.5,Lyft,1.54E+12,Theatre District,North End,9,1,da5cc348-4bf0-4d7c-840f-ac08bf81409a,lyft,Lyft
1.5,Lyft,1.54E+12,Theatre District,North End,19.5,1,ee4a72ed-4646-4b9f-83f1-6ed30726cb9e,lyft_lux,Lux Black
1.5,Lyft,1.54E+12,Theatre District,North End,3.5,1,ef000b15-9c56-4460-bf06-d77d3ccb3799,lyft_line,Shared
1.5,Lyft,1.54E+12,Theatre District,North End,30,1,f5b8fc6c-6b80-473f-8492-69edc64ad358,lyft_luxsuv,Lux Black XL
1.5,Lyft,1.54E+12,Theatre District,North End,13.5,1,fcf237af-c837-418d-9822-56e6bc06955b,lyft_plus,Lyft XL
2.34,Lyft,1.54E+12,Boston University,Beacon Hill,13.5,1,7207bfa4-8671-4928-a82b-4feaa3771961,lyft_plus,Lyft XL
2.34,Lyft,1.54E+12,Boston University,Beacon Hill,16.5,1,90c96886-9f00-4e68-97eb-c57a91d96a09,lyft_premier,Lux
2.34,Lyft,1.54E+12,Boston University,Beacon Hill,9,1,96e7a0b3-8b00-4a5e-be63-dce0b204e8c9,lyft,Lyft
2.34,Lyft,1.54E+12,Boston University,Beacon Hill,7,1,bd932694-1d44-4ad1-b8be-08a5edd6e9d6,lyft_line,Shared
0.52,Lyft,1.54E+12,North Station,Haymarket Square,3,1,f39cddf9-765b-4b69-9c25-f9dae9217222,lyft_line,Shared
1.69,Lyft,1.54E+12,North End,West End,5,1,0a10b3c3-d56d-442d-9a79-48396f0ca5ab,lyft_line,Shared
1.69,Lyft,1.54E+12,North End,West End,13.5,1,11b1ca99-527b-432e-9099-01f648356d6e,lyft_premier,Lux
1.69,Lyft,1.54E+12,North End,West End,19.5,1,3f4cd60a-78f5-4080-bad2-e21f511dabff,lyft_lux,Lux Black
1.69,Lyft,1.55E+12,North End,West End,9,1,73607723-d02b-4d22-a9d1-b4c55297dbc1,lyft,Lyft
1.69,Lyft,1.54E+12,North End,West End,13.5,1,ae538206-1ce9-4598-aeae-817bc73d8f4f,lyft_plus,Lyft XL
1.69,Lyft,1.54E+12,North End,West End,27.5,1,f86d8a31-da4a-4671-a30d-964a97bd4ffe,lyft_luxsuv,Lux Black XL
2.01,Lyft,1.54E+12,Theatre District,Northeastern University,13.5,1,171d658d-4b7b-490e-b652-dd74cfd2a350,lyft_plus,Lyft XL
2.01,Lyft,1.54E+12,Theatre District,Northeastern University,19.5,1,58e35b2d-8630-4326-9aad-3598e177c1a3,lyft_lux,Lux Black
2.01,Lyft,1.54E+12,Theatre District,Northeastern University,5,1,671ed26a-0572-4088-afe6-8761639a4333,lyft_line,Shared
2.01,Lyft,1.54E+12,Theatre District,Northeastern University,9,1,86690c6e-fe96-4c04-8668-ed434699cec9,lyft,Lyft
2.01,Lyft,1.54E+12,Theatre District,Northeastern University,26,1,98d684c8-904c-4765-82d0-7bc19d473b9f,lyft_luxsuv,Lux Black XL
2.01,Lyft,1.55E+12,Theatre District,Northeastern University,16.5,1,bdd744dc-5cea-44b7-bf7b-9cd48d04bc0c,lyft_premier,Lux
2.93,Lyft,1.54E+12,Theatre District,Boston University,16.5,1.75,713f01d1-a361-4b5e-9792-7d21f250aba4,lyft,Lyft
2.93,Lyft,1.54E+12,Theatre District,Boston University,57.5,1.75,7761fd94-a3be-43f1-8da0-efdee7d50e4e,lyft_luxsuv,Lux Black XL
2.93,Lyft,1.54E+12,Theatre District,Boston University,30,1.75,80fe153f-5496-4098-b831-0a496418fedd,lyft_plus,Lyft XL
2.93,Lyft,1.54E+12,Theatre District,Boston University,42.5,1.75,8b0b212f-ba8b-4195-a02c-aff988d916ba,lyft_lux,Lux Black
2.93,Lyft,1.54E+12,Theatre District,Boston University,11,1,dd36ccad-cca4-4184-abf2-b3b6ae970991,lyft_line,Shared
2.93,Lyft,1.55E+12,Theatre District,Boston University,34,1.75,f8d72e65-65c5-4cc0-ba38-aaec932f0c33,lyft_premier,Lux
1,Lyft,1.54E+12,Financial District,Haymarket Square,27.5,1,e0d6964c-159d-4781-86a2-e16716e10bf4,lyft_luxsuv,Lux Black XL
0.64,Lyft,1.54E+12,Financial District,South Station,7,1,11056283-7d11-42d9-9668-b16196873097,lyft,Lyft
0.64,Lyft,1.54E+12,Financial District,South Station,10.5,1,2874609d-ca29-419a-9862-b89018a87fb6,lyft_plus,Lyft XL
0.64,Lyft,1.54E+12,Financial District,South Station,5,1,8dd8705f-8af3-471a-821f-efa6853c4e4a,lyft_line,Shared
0.64,Lyft,1.54E+12,Financial District,South Station,27.5,1,bc84ff28-0b41-40cd-88c4-ede97fda8322,lyft_luxsuv,Lux Black XL
0.64,Lyft,1.54E+12,Financial District,South Station,16.5,1,cbb1bc50-a0bd-4236-8aee-4e600120a2b6,lyft_lux,Lux Black
0.64,Lyft,1.54E+12,Financial District,South Station,10.5,1,e0bb26f8-9867-4612-8565-40ccecf6faed,lyft_premier,Lux
1.35,Lyft,1.54E+12,South Station,Back Bay,38.5,2,1ed4254d-c348-479d-83a8-09e0d956a977,lyft_lux,Lux Black
1.35,Lyft,1.55E+12,South Station,Back Bay,27.5,2,1eec8592-12d3-4a4c-b998-e7b8c3f70970,lyft_plus,Lyft XL
1.35,Lyft,1.54E+12,South Station,Back Bay,55,2,34bab670-9db6-4152-b7af-af6700a1f34c,lyft_luxsuv,Lux Black XL
1.35,Lyft,1.54E+12,South Station,Back Bay,16.5,2,3f103167-8eba-4ba8-b1a1-71413abf4a6f,lyft,Lyft
1.35,Lyft,1.54E+12,South Station,Back Bay,32.5,2,417cd77b-f03e-45c3-bd8a-d5a2facc0164,lyft_premier,Lux
1.35,Lyft,1.54E+12,South Station,Back Bay,10.5,1,86b09c8d-05af-409a-b4ef-5eb06512d183,lyft_line,Shared
1.86,Lyft,1.54E+12,Beacon Hill,North End,16.5,1,01d09f20-6207-4676-b6de-66d34abe61c5,lyft_plus,Lyft XL
1.86,Lyft,1.54E+12,Beacon Hill,North End,19.5,1,27a930b3-59d2-4e4d-8ecb-3102c4b24bc3,lyft_premier,Lux
1.86,Lyft,1.54E+12,Beacon Hill,North End,10.5,1,5540aef7-0ecf-47af-86a0-8f0866f697c6,lyft,Lyft
1.86,Lyft,1.54E+12,Beacon Hill,North End,32.5,1,5fdb1800-fbf3-452c-add4-fe583f87ba89,lyft_luxsuv,Lux Black XL
1.86,Lyft,1.54E+12,Beacon Hill,North End,22.5,1,98a7dda6-0e58-478b-bf11-5326e4068da3,lyft_lux,Lux Black
1.86,Lyft,1.54E+12,Beacon Hill,North End,7,1,c369521e-2792-478d-a92a-8880336ab32d,lyft_line,Shared
2.73,Lyft,1.54E+12,Beacon Hill,Boston University,13.5,1,18fc795a-726d-462a-b8ae-d5d978b8c258,lyft_plus,Lyft XL
2.73,Lyft,1.54E+12,Beacon Hill,Boston University,7,1,2bfdd206-0154-46cd-a1cc-26cdf11794b5,lyft_line,Shared
2.73,Lyft,1.54E+12,Beacon Hill,Boston University,22.5,1,60768e24-832b-467f-a0dc-a4e2cf84ae8c,lyft_lux,Lux Black
2.73,Lyft,1.54E+12,Beacon Hill,Boston University,32.5,1,9d52e879-6ebb-402a-aab4-88bcaab3ddac,lyft_luxsuv,Lux Black XL
2.73,Lyft,1.54E+12,Beacon Hill,Boston University,10.5,1,c2a4e22d-abf5-4705-861c-72bb3c3dd7b7,lyft,Lyft
2.73,Lyft,1.54E+12,Beacon Hill,Boston University,16.5,1,c36537f6-5807-4f72-958f-a4937047cdef,lyft_premier,Lux
3.03,Lyft,1.54E+12,Theatre District,Boston University,9,1,12335edf-468c-4675-8d5d-49667b4c2aee,lyft,Lyft
3.03,Lyft,1.54E+12,Theatre District,Boston University,26,1,63524fba-49f2-4ebf-be40-d00158437eef,lyft_lux,Lux Black
3.03,Lyft,1.54E+12,Theatre District,Boston University,34,1,924bdc4a-dc0b-4815-835a-ecbc20e5784f,lyft_luxsuv,Lux Black XL
3.03,Lyft,1.54E+12,Theatre District,Boston University,7,1,950d73e7-68d0-48fc-8890-269281db96b4,lyft_line,Shared
3.03,Lyft,1.54E+12,Theatre District,Boston University,19.5,1,bd6b5cec-67d6-4743-8453-b14a681a6bca,lyft_premier,Lux
3.03,Lyft,1.54E+12,Theatre District,Boston University,16.5,1,f020f0e3-c6be-4779-af43-5c0f17fd4ac3,lyft_plus,Lyft XL
3.26,Lyft,1.54E+12,North Station,Northeastern University,22.5,1,0a0cff07-aa62-4969-bdcb-e20863cc1d1f,lyft_premier,Lux
3.26,Lyft,1.55E+12,North Station,Northeastern University,27.5,1,12d527ec-edd7-4958-a4aa-a14434bb7792,lyft_lux,Lux Black
3.26,Lyft,1.54E+12,North Station,Northeastern University,7,1,1cfaeb0a-ec73-4dee-8573-26b3f6092d18,lyft_line,Shared
3.26,Lyft,1.54E+12,North Station,Northeastern University,10.5,1,49773083-a889-4104-b6ac-c6eb5d2db150,lyft,Lyft
3.26,Lyft,1.54E+12,North Station,Northeastern University,38.5,1,535493a8-a6f4-4466-9a1d-5e8683db820a,lyft_luxsuv,Lux Black XL
3.26,Lyft,1.54E+12,North Station,Northeastern University,16.5,1,69f83442-7fe7-4b27-81bf-2298e88e34f5,lyft_plus,Lyft XL
3.06,Lyft,1.55E+12,Northeastern University,West End,11,1,1855c822-5f9c-4db3-812f-7661322167ee,lyft,Lyft
3.06,Lyft,1.55E+12,Northeastern University,West End,26,1,33ac7f11-4fea-4a34-b71d-cd28e3b6bdeb,lyft_lux,Lux Black
3.06,Lyft,1.54E+12,Northeastern University,West End,34,1,a2d85451-d2f4-4982-a6fe-d4c806bc0c36,lyft_luxsuv,Lux Black XL
3.06,Lyft,1.54E+12,Northeastern University,West End,16.5,1,a8e22372-6ff4-4f4b-88dd-e6377aa2d8ea,lyft_plus,Lyft XL
3.06,Lyft,1.55E+12,Northeastern University,West End,7,1,b72d07e3-19e6-402d-b628-8668d10683f9,lyft_line,Shared
3.06,Lyft,1.54E+12,Northeastern University,West End,19.5,1,d49891c7-d372-482e-84a7-19df35f4e5ea,lyft_premier,Lux
1.06,Lyft,1.54E+12,North End,North Station,16.5,1,5263a428-2b45-465f-9c27-5d5eac41c0b7,lyft_lux,Lux Black
1.06,Lyft,1.54E+12,North End,North Station,26,1,81ee4ce8-5658-4f78-bca6-1f456ab9465d,lyft_luxsuv,Lux Black XL
1.06,Lyft,1.54E+12,North End,North Station,7,1,c53933cf-e502-4ae7-8a40-81e45bc98ead,lyft,Lyft
1.06,Lyft,1.55E+12,North End,North Station,11,1,d207d808-559c-47ee-a970-f33fe53cf1f7,lyft_plus,Lyft XL
1.06,Lyft,1.54E+12,North End,North Station,3.5,1,dc055129-8e3f-4e69-9034-41ca2b9e3d06,lyft_line,Shared
1.06,Lyft,1.54E+12,North End,North Station,13.5,1,fef5b983-ef7a-4eb9-a824-32ed80d282c2,lyft_premier,Lux
2.18,Lyft,1.54E+12,West End,South Station,30,1,2bc96d70-cc9b-40b2-a9c1-379377b405b3,lyft_luxsuv,Lux Black XL
2.18,Lyft,1.55E+12,West End,South Station,13.5,1,455a7c18-f930-46d8-b595-962513ce072b,lyft_plus,Lyft XL
2.18,Lyft,1.54E+12,West End,South Station,16.5,1,7100334e-b311-453c-b2b7-4d6e60c9ca4e,lyft_premier,Lux
2.18,Lyft,1.54E+12,West End,South Station,9,1,8a1aa5f8-74da-4846-830b-9b2705ed5cad,lyft,Lyft
2.18,Lyft,1.54E+12,West End,South Station,22.5,1,af32466d-8d62-4ce3-bd7f-03c266ec51d7,lyft_lux,Lux Black
2.18,Lyft,1.54E+12,West End,South Station,3.5,1,e33b6e98-0586-4382-9c04-77077139b49f,lyft_line,Shared
1.7,Lyft,1.54E+12,Haymarket Square,Theatre District,16.5,1,02f1796e-b66e-4426-8595-3e2c9148680b,lyft_premier,Lux
1.7,Lyft,1.54E+12,Haymarket Square,Theatre District,22.5,1,03e822dc-8dbb-4d00-81cd-f895822add31,lyft_lux,Lux Black
1.7,Lyft,1.54E+12,Haymarket Square,Theatre District,7,1,5876fd15-99da-4000-9896-0ac0c8e1ce45,lyft_line,Shared
1.7,Lyft,1.54E+12,Haymarket Square,Theatre District,27.5,1,7a3b27c2-f2cf-462c-a7b1-7489f5900fdd,lyft_luxsuv,Lux Black XL
1.7,Lyft,1.55E+12,Haymarket Square,Theatre District,10.5,1,9990d3e7-18b8-4238-a0de-1effe6bdc096,lyft,Lyft
1.7,Lyft,1.55E+12,Haymarket Square,Theatre District,13.5,1,eeb7adc9-5136-4976-8056-1344542c33bc,lyft_plus,Lyft XL
1.43,Lyft,1.55E+12,Back Bay,Fenway,7,1,0aa02d8b-b4fc-4aee-9ea7-bf1967bc833a,lyft,Lyft
1.43,Lyft,1.54E+12,Back Bay,Fenway,13.5,1,15c5dbfa-89b4-477e-8bc8-3c122823d10d,lyft_premier,Lux
1.43,Lyft,1.55E+12,Back Bay,Fenway,5,1,39b91077-d6a8-46b2-aee2-e2530f9b31f2,lyft_line,Shared
1.43,Lyft,1.54E+12,Back Bay,Fenway,16.5,1,946245ae-8072-41fd-8418-b8501866c5ef,lyft_lux,Lux Black
1.43,Lyft,1.55E+12,Back Bay,Fenway,13.5,1,98138704-a86a-49dd-9dd9-2696c9ab2096,lyft_plus,Lyft XL
1.43,Lyft,1.54E+12,Back Bay,Fenway,26,1,a7c91009-18cf-4d59-8dd9-233fdf03b4a0,lyft_luxsuv,Lux Black XL
1.51,Lyft,1.54E+12,South Station,West End,13.5,1,204574ab-7ee4-48cb-991c-d560abe43ca8,lyft_premier,Lux
1.51,Lyft,1.54E+12,South Station,West End,5,1,26624a82-7177-4afe-a18f-6ffdc87244f5,lyft_line,Shared
1.51,Lyft,1.54E+12,South Station,West End,19.5,1,2cb6043f-c9a6-4acc-bc29-36a0a195aae8,lyft_lux,Lux Black
1.51,Lyft,1.54E+12,South Station,West End,7,1,32de5da1-cf9d-420e-a4fa-bf082978703c,lyft,Lyft
1.51,Lyft,1.54E+12,South Station,West End,26,1,5b7c2559-3985-4d39-83ff-426ce92998ad,lyft_luxsuv,Lux Black XL
1.51,Lyft,1.54E+12,South Station,West End,13.5,1,ac171184-8047-460a-9a70-5c78db8fb585,lyft_plus,Lyft XL
0.6,Lyft,1.54E+12,South Station,Theatre District,3,1,3099d03b-db48-4913-8871-948116a094d5,lyft_line,Shared
0.6,Lyft,1.55E+12,South Station,Theatre District,7,1,34ba09c9-9797-4d7c-8b12-8cacb2cc2cc5,lyft,Lyft
0.6,Lyft,1.54E+12,South Station,Theatre District,27.5,1,44230261-66c8-4611-ad84-de4ffc85438a,lyft_luxsuv,Lux Black XL
0.6,Lyft,1.54E+12,South Station,Theatre District,16.5,1,65236c09-34ca-4da2-b48a-c41b1f0aff77,lyft_lux,Lux Black
0.6,Lyft,1.54E+12,South Station,Theatre District,10.5,1,6575c9b6-e19b-4f9f-bcc4-1e212f517811,lyft_premier,Lux
0.6,Lyft,1.55E+12,South Station,Theatre District,10.5,1,e4035276-6a47-415a-8c73-966784599f69,lyft_plus,Lyft XL
1.73,Lyft,1.55E+12,Haymarket Square,Theatre District,19.5,1,28785d7d-00d2-40db-ae7d-84fd970e1b31,lyft_lux,Lux Black
1.73,Lyft,1.54E+12,Haymarket Square,Theatre District,27.5,1,695bcb4b-4bc2-4515-89ac-839cd04b5847,lyft_luxsuv,Lux Black XL
1.73,Lyft,1.54E+12,Haymarket Square,Theatre District,13.5,1,88bf3f72-1828-407a-87b9-e615b7676ff4,lyft_plus,Lyft XL
1.73,Lyft,1.54E+12,Haymarket Square,Theatre District,5,1,9839eaf6-a199-443f-a146-134e7ba80b96,lyft_line,Shared
1.73,Lyft,1.54E+12,Haymarket Square,Theatre District,13.5,1,c8af77da-8235-44fa-ac6c-19e9ab22060e,lyft_premier,Lux
1.73,Lyft,1.54E+12,Haymarket Square,Theatre District,7,1,d7beab6e-ec1e-435a-bee6-a26cdc099bc1,lyft,Lyft
3.13,Lyft,1.54E+12,Fenway,Theatre District,11,1,30ec98d8-3b2e-4d73-8d90-6bd0ac47a723,lyft,Lyft
3.13,Lyft,1.54E+12,Fenway,Theatre District,30,1,3c50033f-8883-4c98-8044-cb80b539b4bd,lyft_lux,Lux Black
3.13,Lyft,1.54E+12,Fenway,Theatre District,38,1,676f7712-4cd1-4a3a-b624-1862a2c252d4,lyft_luxsuv,Lux Black XL
3.13,Lyft,1.54E+12,Fenway,Theatre District,22.5,1,7d715063-c7d8-4604-b42b-e3d7fce4f596,lyft_premier,Lux
3.13,Lyft,1.54E+12,Fenway,Theatre District,9,1,b55ec823-e688-4cf0-9bfa-f018b72bb875,lyft_line,Shared
3.13,Lyft,1.54E+12,Fenway,Theatre District,19.5,1,bba1e1df-3f4d-4005-89f7-00333a44cff9,lyft_plus,Lyft XL
0.67,Lyft,1.54E+12,Financial District,South Station,10.5,1,13faff0e-8bed-4cd1-9ff5-50e15de9ae16,lyft_premier,Lux
0.67,Lyft,1.54E+12,Financial District,South Station,27.5,1,5185bd84-c78a-4d19-89e1-e51097753731,lyft_luxsuv,Lux Black XL
0.67,Lyft,1.54E+12,Financial District,South Station,3,1,77a69a1e-4008-4829-a804-3a094a08503e,lyft_line,Shared
0.67,Lyft,1.54E+12,Financial District,South Station,7,1,91e2d273-15be-4bad-9c20-8c8c06160125,lyft,Lyft
0.67,Lyft,1.55E+12,Financial District,South Station,16.5,1,a3c7257b-3f66-4987-8a1a-6587bf999996,lyft_lux,Lux Black
0.67,Lyft,1.54E+12,Financial District,South Station,10.5,1,fa7fe90d-3066-474d-b0b5-09168cedaa11,lyft_plus,Lyft XL
1.14,Lyft,1.54E+12,Financial District,North End,5,1,d0de8cd4-2993-4ed6-a738-fafac22e5829,lyft_line,Shared
3.27,Lyft,1.54E+12,North Station,Fenway,11,1,3eaa8f57-e7e0-418c-9e29-a45435dad1e7,lyft,Lyft
3.27,Lyft,1.54E+12,North Station,Fenway,26,1,63d444da-70ba-4cd4-9d2c-097b4b77be2f,lyft_lux,Lux Black
3.27,Lyft,1.54E+12,North Station,Fenway,7,1,970cd90c-7230-4c55-b6f6-01d92228bb0b,lyft_line,Shared
3.27,Lyft,1.54E+12,North Station,Fenway,34,1,a40c44c0-d665-4a20-b383-677d8b64a3d0,lyft_luxsuv,Lux Black XL
3.27,Lyft,1.54E+12,North Station,Fenway,19.5,1,c78562e3-dd7c-455b-a72b-114d4bdd40e6,lyft_premier,Lux
3.27,Lyft,1.54E+12,North Station,Fenway,16.5,1,f6ff49da-8791-45b2-9b16-57e2982db476,lyft_plus,Lyft XL
1.08,Lyft,1.54E+12,North End,North Station,27.5,1,0147b311-2d98-4abd-9c95-3b8e67dc2aa8,lyft_luxsuv,Lux Black XL
1.08,Lyft,1.54E+12,North End,North Station,16.5,1,0f71dd06-be66-46fb-bfd9-8350e4e1aaef,lyft_lux,Lux Black
1.08,Lyft,1.54E+12,North End,North Station,10.5,1,3e06b7e9-5e16-46dc-8cc0-68095e0b9d2a,lyft_plus,Lyft XL
1.08,Lyft,1.54E+12,North End,North Station,7,1,7de8aae9-4f92-4702-9bff-f610224fb6e6,lyft,Lyft
1.08,Lyft,1.54E+12,North End,North Station,13.5,1,882661e6-cf24-46f0-a1e8-30bd75cc8e1d,lyft_premier,Lux
1.08,Lyft,1.54E+12,North End,North Station,3,1,88b76ef1-dd92-470b-94b9-b5158590b422,lyft_line,Shared
2.13,Lyft,1.54E+12,South Station,North Station,27.5,1,1292ac31-5f96-4b48-8f7b-8078d0b76a3a,lyft_luxsuv,Lux Black XL
2.13,Lyft,1.54E+12,South Station,North Station,16.5,1,2abcad52-d7c8-49e7-9259-e0ddd7131d84,lyft_premier,Lux
2.13,Lyft,1.54E+12,South Station,North Station,19.5,1,32123b97-67f4-42a2-8e15-9f3a74870cbc,lyft_lux,Lux Black
2.13,Lyft,1.55E+12,South Station,North Station,13.5,1,74dcf1e6-ed2d-49a5-b375-c649cb17b94c,lyft_plus,Lyft XL
2.13,Lyft,1.54E+12,South Station,North Station,3,1,81fe7f54-312d-4dea-9a28-ecd41d184337,lyft_line,Shared
2.13,Lyft,1.54E+12,South Station,North Station,9,1,96cd87aa-a7d5-4a6d-98a3-b0a2ac205d53,lyft,Lyft
